symbol,regime,start_dt,end_dt,bars
SBER,range,2024-06-19 19:30:00+00:00,2024-06-20 02:00:00+00:00,14
SBER,trend,2024-06-20 02:30:00+00:00,2024-06-20 06:00:00+00:00,8
SBER,range,2024-06-20 06:30:00+00:00,2024-06-21 02:00:00+00:00,40
SBER,trend,2024-06-21 02:30:00+00:00,2024-06-21 06:00:00+00:00,8
SBER,range,2024-06-21 06:30:00+00:00,2024-06-25 00:30:00+00:00,181
SBER,trend,2024-06-25 01:00:00+00:00,2024-06-25 06:00:00+00:00,11
SBER,range,2024-06-25 06:30:00+00:00,2024-06-25 20:30:00+00:00,29
SBER,trend,2024-06-25 21:00:00+00:00,2024-06-26 06:00:00+00:00,19
SBER,range,2024-06-26 06:30:00+00:00,2024-06-26 12:30:00+00:00,13
SBER,trend,2024-06-26 13:00:00+00:00,2024-06-27 06:00:00+00:00,35
SBER,range,2024-06-27 06:30:00+00:00,2024-06-27 18:00:00+00:00,24
SBER,trend,2024-06-27 18:30:00+00:00,2024-06-28 06:00:00+00:00,24
SBER,range,2024-06-28 06:30:00+00:00,2024-06-28 09:30:00+00:00,7
SBER,trend,2024-06-28 10:00:00+00:00,2024-06-28 14:00:00+00:00,9
SBER,range,2024-06-28 14:30:00+00:00,2024-07-05 01:30:00+00:00,311
SBER,trend,2024-07-05 02:00:00+00:00,2024-07-05 06:00:00+00:00,9
SBER,range,2024-07-05 06:30:00+00:00,2024-07-09 23:30:00+00:00,227
SBER,trend,2024-07-10 00:00:00+00:00,2024-07-10 06:00:00+00:00,13
SBER,range,2024-07-10 06:30:00+00:00,2024-07-10 23:00:00+00:00,34
SBER,trend,2024-07-10 23:30:00+00:00,2024-07-11 06:00:00+00:00,14
SBER,range,2024-07-11 06:30:00+00:00,2024-07-11 09:30:00+00:00,7
SBER,trend,2024-07-11 10:00:00+00:00,2024-07-12 06:00:00+00:00,41
SBER,range,2024-07-12 06:30:00+00:00,2024-07-12 15:00:00+00:00,18
SBER,trend,2024-07-12 15:30:00+00:00,2024-07-12 15:30:00+00:00,1
SBER,range,2024-07-12 16:00:00+00:00,2024-07-12 18:00:00+00:00,5
SBER,trend,2024-07-12 18:30:00+00:00,2024-07-13 06:00:00+00:00,24
SBER,range,2024-07-13 06:30:00+00:00,2024-07-15 18:00:00+00:00,120
SBER,trend,2024-07-15 18:30:00+00:00,2024-07-16 06:00:00+00:00,24
SBER,range,2024-07-16 06:30:00+00:00,2024-07-16 15:00:00+00:00,18
SBER,trend,2024-07-16 15:30:00+00:00,2024-07-16 17:00:00+00:00,4
SBER,range,2024-07-16 17:30:00+00:00,2024-07-18 22:00:00+00:00,106
SBER,trend,2024-07-18 22:30:00+00:00,2024-07-19 06:00:00+00:00,16
SBER,range,2024-07-19 06:30:00+00:00,2024-07-19 09:30:00+00:00,7
SBER,trend,2024-07-19 10:00:00+00:00,2024-07-19 10:00:00+00:00,1
SBER,range,2024-07-19 10:30:00+00:00,2024-07-19 14:00:00+00:00,8
SBER,trend,2024-07-19 14:30:00+00:00,2024-07-19 16:00:00+00:00,4
SBER,range,2024-07-19 16:30:00+00:00,2024-07-20 04:30:00+00:00,25
SBER,trend,2024-07-20 05:00:00+00:00,2024-07-20 06:00:00+00:00,3
SBER,range,2024-07-20 06:30:00+00:00,2024-07-22 23:00:00+00:00,130
SBER,trend,2024-07-22 23:30:00+00:00,2024-07-23 06:00:00+00:00,14
SBER,range,2024-07-23 06:30:00+00:00,2024-07-24 20:30:00+00:00,77
SBER,trend,2024-07-24 21:00:00+00:00,2024-07-24 21:00:00+00:00,1
SBER,range,2024-07-24 21:30:00+00:00,2024-07-26 02:30:00+00:00,59
SBER,trend,2024-07-26 03:00:00+00:00,2024-07-26 04:00:00+00:00,3
SBER,range,2024-07-26 04:30:00+00:00,2024-07-26 05:30:00+00:00,3
SBER,trend,2024-07-26 06:00:00+00:00,2024-07-26 06:00:00+00:00,1
SBER,range,2024-07-26 06:30:00+00:00,2024-07-27 00:00:00+00:00,36
SBER,trend,2024-07-27 00:30:00+00:00,2024-07-27 03:30:00+00:00,7
SBER,range,2024-07-27 04:00:00+00:00,2024-07-27 04:00:00+00:00,1
SBER,trend,2024-07-27 04:30:00+00:00,2024-07-27 06:00:00+00:00,4
SBER,range,2024-07-27 06:30:00+00:00,2024-07-29 21:00:00+00:00,126
SBER,trend,2024-07-29 21:30:00+00:00,2024-07-30 06:00:00+00:00,18
SBER,range,2024-07-30 06:30:00+00:00,2024-08-02 05:30:00+00:00,143
SBER,trend,2024-08-02 06:00:00+00:00,2024-08-02 06:00:00+00:00,1
SBER,range,2024-08-02 06:30:00+00:00,2024-08-05 22:30:00+00:00,177
SBER,trend,2024-08-05 23:00:00+00:00,2024-08-06 06:00:00+00:00,15
SBER,range,2024-08-06 06:30:00+00:00,2024-08-08 05:30:00+00:00,95
SBER,trend,2024-08-08 06:00:00+00:00,2024-08-08 06:00:00+00:00,1
SBER,range,2024-08-08 06:30:00+00:00,2024-08-08 09:30:00+00:00,7
SBER,trend,2024-08-08 10:00:00+00:00,2024-08-08 10:00:00+00:00,1
SBER,range,2024-08-08 10:30:00+00:00,2024-08-13 23:00:00+00:00,266
SBER,trend,2024-08-13 23:30:00+00:00,2024-08-14 06:00:00+00:00,14
SBER,range,2024-08-14 06:30:00+00:00,2024-08-14 09:30:00+00:00,7
SBER,trend,2024-08-14 10:00:00+00:00,2024-08-14 11:00:00+00:00,3
SBER,range,2024-08-14 11:30:00+00:00,2024-08-15 02:00:00+00:00,30
SBER,trend,2024-08-15 02:30:00+00:00,2024-08-15 06:00:00+00:00,8
SBER,range,2024-08-15 06:30:00+00:00,2024-08-15 18:30:00+00:00,25
SBER,trend,2024-08-15 19:00:00+00:00,2024-08-15 19:00:00+00:00,1
SBER,range,2024-08-15 19:30:00+00:00,2024-08-15 20:30:00+00:00,3
SBER,trend,2024-08-15 21:00:00+00:00,2024-08-16 05:00:00+00:00,17
SBER,range,2024-08-16 05:30:00+00:00,2024-08-16 22:00:00+00:00,34
SBER,trend,2024-08-16 22:30:00+00:00,2024-08-17 06:00:00+00:00,16
SBER,range,2024-08-17 06:30:00+00:00,2024-08-19 20:00:00+00:00,124
SBER,trend,2024-08-19 20:30:00+00:00,2024-08-20 06:00:00+00:00,20
SBER,range,2024-08-20 06:30:00+00:00,2024-08-20 22:00:00+00:00,32
SBER,trend,2024-08-20 22:30:00+00:00,2024-08-21 06:00:00+00:00,16
SBER,range,2024-08-21 06:30:00+00:00,2024-08-23 05:00:00+00:00,94
SBER,trend,2024-08-23 05:30:00+00:00,2024-08-23 05:30:00+00:00,1
SBER,range,2024-08-23 06:00:00+00:00,2024-08-23 10:00:00+00:00,9
SBER,high_vol,2024-08-23 10:30:00+00:00,2024-08-23 10:30:00+00:00,1
SBER,range,2024-08-23 11:00:00+00:00,2024-08-27 02:00:00+00:00,175
SBER,trend,2024-08-27 02:30:00+00:00,2024-08-27 04:30:00+00:00,5
SBER,range,2024-08-27 05:00:00+00:00,2024-08-27 05:00:00+00:00,1
SBER,trend,2024-08-27 05:30:00+00:00,2024-08-27 06:00:00+00:00,2
SBER,range,2024-08-27 06:30:00+00:00,2024-08-27 21:00:00+00:00,30
SBER,trend,2024-08-27 21:30:00+00:00,2024-08-28 06:00:00+00:00,18
SBER,range,2024-08-28 06:30:00+00:00,2024-08-28 09:30:00+00:00,7
SBER,trend,2024-08-28 10:00:00+00:00,2024-08-28 10:00:00+00:00,1
SBER,range,2024-08-28 10:30:00+00:00,2024-08-31 00:00:00+00:00,124
SBER,trend,2024-08-31 00:30:00+00:00,2024-08-31 06:00:00+00:00,12
SBER,range,2024-08-31 06:30:00+00:00,2024-09-02 20:00:00+00:00,124
SBER,trend,2024-09-02 20:30:00+00:00,2024-09-03 06:00:00+00:00,20
SBER,range,2024-09-03 06:30:00+00:00,2024-09-03 10:00:00+00:00,8
SBER,high_vol,2024-09-03 10:30:00+00:00,2024-09-03 13:00:00+00:00,6
SBER,range,2024-09-03 13:30:00+00:00,2024-09-04 05:30:00+00:00,33
SBER,trend,2024-09-04 06:00:00+00:00,2024-09-04 06:00:00+00:00,1
SBER,range,2024-09-04 06:30:00+00:00,2024-09-04 21:30:00+00:00,31
SBER,trend,2024-09-04 22:00:00+00:00,2024-09-05 06:00:00+00:00,17
SBER,range,2024-09-05 06:30:00+00:00,2024-09-05 14:00:00+00:00,16
SBER,trend,2024-09-05 14:30:00+00:00,2024-09-05 14:30:00+00:00,1
SBER,range,2024-09-05 15:00:00+00:00,2024-09-05 15:00:00+00:00,1
SBER,trend,2024-09-05 15:30:00+00:00,2024-09-05 16:00:00+00:00,2
SBER,range,2024-09-05 16:30:00+00:00,2024-09-06 04:00:00+00:00,24
SBER,trend,2024-09-06 04:30:00+00:00,2024-09-06 06:00:00+00:00,4
SBER,range,2024-09-06 06:30:00+00:00,2024-09-09 19:30:00+00:00,171
SBER,trend,2024-09-09 20:00:00+00:00,2024-09-10 06:00:00+00:00,21
SBER,range,2024-09-10 06:30:00+00:00,2024-09-12 15:30:00+00:00,115
SBER,trend,2024-09-12 16:00:00+00:00,2024-09-12 21:00:00+00:00,11
SBER,range,2024-09-12 21:30:00+00:00,2024-09-13 01:00:00+00:00,8
SBER,trend,2024-09-13 01:30:00+00:00,2024-09-13 06:00:00+00:00,10
SBER,range,2024-09-13 06:30:00+00:00,2024-09-14 03:00:00+00:00,42
SBER,trend,2024-09-14 03:30:00+00:00,2024-09-14 03:30:00+00:00,1
SBER,range,2024-09-14 04:00:00+00:00,2024-09-14 04:00:00+00:00,1
SBER,trend,2024-09-14 04:30:00+00:00,2024-09-14 06:00:00+00:00,4
SBER,range,2024-09-14 06:30:00+00:00,2024-09-16 21:30:00+00:00,127
SBER,trend,2024-09-16 22:00:00+00:00,2024-09-17 06:00:00+00:00,17
SBER,range,2024-09-17 06:30:00+00:00,2024-09-18 00:00:00+00:00,36
SBER,trend,2024-09-18 00:30:00+00:00,2024-09-18 06:00:00+00:00,12
SBER,range,2024-09-18 06:30:00+00:00,2024-09-20 23:00:00+00:00,130
SBER,trend,2024-09-20 23:30:00+00:00,2024-09-21 06:00:00+00:00,14
SBER,range,2024-09-21 06:30:00+00:00,2024-09-23 17:00:00+00:00,118
SBER,trend,2024-09-23 17:30:00+00:00,2024-09-23 18:00:00+00:00,2
SBER,range,2024-09-23 18:30:00+00:00,2024-09-23 19:30:00+00:00,3
SBER,trend,2024-09-23 20:00:00+00:00,2024-09-24 06:00:00+00:00,21
SBER,range,2024-09-24 06:30:00+00:00,2024-09-25 23:30:00+00:00,83
SBER,trend,2024-09-26 00:00:00+00:00,2024-09-26 06:00:00+00:00,13
SBER,range,2024-09-26 06:30:00+00:00,2024-09-26 09:30:00+00:00,7
SBER,trend,2024-09-26 10:00:00+00:00,2024-09-26 10:30:00+00:00,2
SBER,range,2024-09-26 11:00:00+00:00,2024-10-02 04:00:00+00:00,275
SBER,trend,2024-10-02 04:30:00+00:00,2024-10-02 06:00:00+00:00,4
SBER,range,2024-10-02 06:30:00+00:00,2024-10-02 18:30:00+00:00,25
SBER,trend,2024-10-02 19:00:00+00:00,2024-10-03 06:00:00+00:00,23
SBER,range,2024-10-03 06:30:00+00:00,2024-10-10 01:30:00+00:00,327
SBER,trend,2024-10-10 02:00:00+00:00,2024-10-10 04:00:00+00:00,5
SBER,range,2024-10-10 04:30:00+00:00,2024-10-11 23:00:00+00:00,86
SBER,trend,2024-10-11 23:30:00+00:00,2024-10-12 06:00:00+00:00,14
SBER,range,2024-10-12 06:30:00+00:00,2024-10-15 01:00:00+00:00,134
SBER,trend,2024-10-15 01:30:00+00:00,2024-10-15 06:00:00+00:00,10
SBER,range,2024-10-15 06:30:00+00:00,2024-10-16 00:30:00+00:00,37
SBER,trend,2024-10-16 01:00:00+00:00,2024-10-16 06:00:00+00:00,11
SBER,range,2024-10-16 06:30:00+00:00,2024-10-17 00:30:00+00:00,37
SBER,trend,2024-10-17 01:00:00+00:00,2024-10-17 06:00:00+00:00,11
SBER,range,2024-10-17 06:30:00+00:00,2024-10-17 19:30:00+00:00,27
SBER,trend,2024-10-17 20:00:00+00:00,2024-10-18 06:00:00+00:00,21
SBER,range,2024-10-18 06:30:00+00:00,2024-10-18 09:30:00+00:00,7
SBER,trend,2024-10-18 10:00:00+00:00,2024-10-18 10:00:00+00:00,1
SBER,range,2024-10-18 10:30:00+00:00,2024-10-23 00:00:00+00:00,220
SBER,trend,2024-10-23 00:30:00+00:00,2024-10-23 05:00:00+00:00,10
SBER,range,2024-10-23 05:30:00+00:00,2024-10-23 20:30:00+00:00,31
SBER,trend,2024-10-23 21:00:00+00:00,2024-10-24 06:00:00+00:00,19
SBER,range,2024-10-24 06:30:00+00:00,2024-10-25 21:30:00+00:00,79
SBER,trend,2024-10-25 22:00:00+00:00,2024-10-26 06:00:00+00:00,17
SBER,range,2024-10-26 06:30:00+00:00,2024-10-29 01:30:00+00:00,135
SBER,trend,2024-10-29 02:00:00+00:00,2024-10-29 06:00:00+00:00,9
SBER,range,2024-10-29 06:30:00+00:00,2024-10-31 21:00:00+00:00,126
SBER,trend,2024-10-31 21:30:00+00:00,2024-10-31 21:30:00+00:00,1
SBER,range,2024-10-31 22:00:00+00:00,2024-10-31 22:00:00+00:00,1
SBER,trend,2024-10-31 22:30:00+00:00,2024-11-01 02:30:00+00:00,9
SBER,range,2024-11-01 03:00:00+00:00,2024-11-01 03:00:00+00:00,1
SBER,trend,2024-11-01 03:30:00+00:00,2024-11-01 06:00:00+00:00,6
SBER,range,2024-11-01 06:30:00+00:00,2024-11-03 05:30:00+00:00,95
SBER,trend,2024-11-03 06:00:00+00:00,2024-11-03 06:00:00+00:00,1
SBER,range,2024-11-03 06:30:00+00:00,2024-11-06 09:30:00+00:00,151
SBER,trend,2024-11-06 10:00:00+00:00,2024-11-06 10:30:00+00:00,2
SBER,range,2024-11-06 11:00:00+00:00,2024-11-06 11:00:00+00:00,1
SBER,trend,2024-11-06 11:30:00+00:00,2024-11-06 14:00:00+00:00,6
SBER,range,2024-11-06 14:30:00+00:00,2024-11-07 21:00:00+00:00,62
SBER,trend,2024-11-07 21:30:00+00:00,2024-11-08 06:00:00+00:00,18
SBER,range,2024-11-08 06:30:00+00:00,2024-11-08 09:30:00+00:00,7
SBER,trend,2024-11-08 10:00:00+00:00,2024-11-08 16:00:00+00:00,13
SBER,range,2024-11-08 16:30:00+00:00,2024-11-08 16:30:00+00:00,1
SBER,trend,2024-11-08 17:00:00+00:00,2024-11-09 06:00:00+00:00,27
SBER,range,2024-11-09 06:30:00+00:00,2024-11-12 00:30:00+00:00,133
SBER,trend,2024-11-12 01:00:00+00:00,2024-11-12 06:00:00+00:00,11
SBER,range,2024-11-12 06:30:00+00:00,2024-11-13 00:30:00+00:00,37
SBER,trend,2024-11-13 01:00:00+00:00,2024-11-13 05:00:00+00:00,9
SBER,range,2024-11-13 05:30:00+00:00,2024-11-13 05:30:00+00:00,1
SBER,trend,2024-11-13 06:00:00+00:00,2024-11-13 06:00:00+00:00,1
SBER,range,2024-11-13 06:30:00+00:00,2024-11-14 17:30:00+00:00,71
SBER,trend,2024-11-14 18:00:00+00:00,2024-11-15 06:00:00+00:00,25
SBER,range,2024-11-15 06:30:00+00:00,2024-11-15 09:30:00+00:00,7
SBER,trend,2024-11-15 10:00:00+00:00,2024-11-15 10:00:00+00:00,1
SBER,range,2024-11-15 10:30:00+00:00,2024-11-15 10:30:00+00:00,1
SBER,trend,2024-11-15 11:00:00+00:00,2024-11-15 11:00:00+00:00,1
SBER,range,2024-11-15 11:30:00+00:00,2024-11-16 05:30:00+00:00,37
SBER,trend,2024-11-16 06:00:00+00:00,2024-11-16 06:00:00+00:00,1
SBER,range,2024-11-16 06:30:00+00:00,2024-11-19 18:00:00+00:00,168
SBER,trend,2024-11-19 18:30:00+00:00,2024-11-20 06:00:00+00:00,24
SBER,range,2024-11-20 06:30:00+00:00,2024-11-20 09:30:00+00:00,7
SBER,trend,2024-11-20 10:00:00+00:00,2024-11-20 10:00:00+00:00,1
SBER,range,2024-11-20 10:30:00+00:00,2024-11-20 21:30:00+00:00,23
SBER,trend,2024-11-20 22:00:00+00:00,2024-11-21 06:00:00+00:00,17
SBER,range,2024-11-21 06:30:00+00:00,2024-11-21 09:30:00+00:00,7
SBER,trend,2024-11-21 10:00:00+00:00,2024-11-21 10:00:00+00:00,1
SBER,range,2024-11-21 10:30:00+00:00,2024-11-25 21:00:00+00:00,214
SBER,trend,2024-11-25 21:30:00+00:00,2024-11-26 06:00:00+00:00,18
SBER,range,2024-11-26 06:30:00+00:00,2024-11-26 09:30:00+00:00,7
SBER,trend,2024-11-26 10:00:00+00:00,2024-11-26 10:00:00+00:00,1
SBER,range,2024-11-26 10:30:00+00:00,2024-11-26 20:00:00+00:00,20
SBER,trend,2024-11-26 20:30:00+00:00,2024-11-27 06:00:00+00:00,20
SBER,range,2024-11-27 06:30:00+00:00,2024-11-29 00:30:00+00:00,85
SBER,trend,2024-11-29 01:00:00+00:00,2024-11-29 06:00:00+00:00,11
SBER,range,2024-11-29 06:30:00+00:00,2024-11-29 09:30:00+00:00,7
SBER,trend,2024-11-29 10:00:00+00:00,2024-11-29 10:00:00+00:00,1
SBER,range,2024-11-29 10:30:00+00:00,2024-11-29 14:30:00+00:00,9
SBER,trend,2024-11-29 15:00:00+00:00,2024-11-29 16:00:00+00:00,3
SBER,range,2024-11-29 16:30:00+00:00,2024-11-29 16:30:00+00:00,1
SBER,trend,2024-11-29 17:00:00+00:00,2024-11-30 06:00:00+00:00,27
SBER,range,2024-11-30 06:30:00+00:00,2024-12-03 22:00:00+00:00,176
SBER,trend,2024-12-03 22:30:00+00:00,2024-12-04 06:00:00+00:00,16
SBER,range,2024-12-04 06:30:00+00:00,2024-12-04 21:30:00+00:00,31
SBER,trend,2024-12-04 22:00:00+00:00,2024-12-05 06:00:00+00:00,17
SBER,range,2024-12-05 06:30:00+00:00,2024-12-06 01:30:00+00:00,39
SBER,trend,2024-12-06 02:00:00+00:00,2024-12-06 05:30:00+00:00,8
SBER,range,2024-12-06 06:00:00+00:00,2024-12-06 10:00:00+00:00,9
SBER,high_vol,2024-12-06 10:30:00+00:00,2024-12-06 10:30:00+00:00,1
SBER,range,2024-12-06 11:00:00+00:00,2024-12-06 21:00:00+00:00,21
SBER,trend,2024-12-06 21:30:00+00:00,2024-12-07 06:00:00+00:00,18
SBER,range,2024-12-07 06:30:00+00:00,2024-12-10 19:00:00+00:00,170
SBER,trend,2024-12-10 19:30:00+00:00,2024-12-11 06:00:00+00:00,22
SBER,range,2024-12-11 06:30:00+00:00,2024-12-11 09:30:00+00:00,7
SBER,trend,2024-12-11 10:00:00+00:00,2024-12-11 11:30:00+00:00,4
SBER,range,2024-12-11 12:00:00+00:00,2024-12-13 00:30:00+00:00,74
SBER,trend,2024-12-13 01:00:00+00:00,2024-12-13 06:00:00+00:00,11
SBER,range,2024-12-13 06:30:00+00:00,2024-12-13 09:30:00+00:00,7
SBER,trend,2024-12-13 10:00:00+00:00,2024-12-13 10:00:00+00:00,1
SBER,range,2024-12-13 10:30:00+00:00,2024-12-19 02:00:00+00:00,272
SBER,trend,2024-12-19 02:30:00+00:00,2024-12-19 06:00:00+00:00,8
SBER,range,2024-12-19 06:30:00+00:00,2024-12-19 09:30:00+00:00,7
SBER,trend,2024-12-19 10:00:00+00:00,2024-12-19 10:30:00+00:00,2
SBER,range,2024-12-19 11:00:00+00:00,2024-12-20 15:00:00+00:00,57
SBER,trend,2024-12-20 15:30:00+00:00,2024-12-20 16:00:00+00:00,2
SBER,high_vol,2024-12-20 16:30:00+00:00,2024-12-20 20:00:00+00:00,8
SBER,trend,2024-12-20 20:30:00+00:00,2024-12-21 06:00:00+00:00,20
SBER,range,2024-12-21 06:30:00+00:00,2024-12-23 10:30:00+00:00,105
SBER,high_vol,2024-12-23 11:00:00+00:00,2024-12-23 15:00:00+00:00,9
SBER,range,2024-12-23 15:30:00+00:00,2024-12-23 16:00:00+00:00,2
SBER,high_vol,2024-12-23 16:30:00+00:00,2024-12-23 16:30:00+00:00,1
SBER,range,2024-12-23 17:00:00+00:00,2024-12-24 01:30:00+00:00,18
SBER,trend,2024-12-24 02:00:00+00:00,2024-12-24 06:00:00+00:00,9
SBER,range,2024-12-24 06:30:00+00:00,2024-12-25 22:30:00+00:00,81
SBER,trend,2024-12-25 23:00:00+00:00,2024-12-26 06:00:00+00:00,15
SBER,range,2024-12-26 06:30:00+00:00,2024-12-26 09:30:00+00:00,7
SBER,trend,2024-12-26 10:00:00+00:00,2024-12-26 10:00:00+00:00,1
SBER,range,2024-12-26 10:30:00+00:00,2024-12-30 17:30:00+00:00,207
SBER,trend,2024-12-30 18:00:00+00:00,2024-12-31 06:00:00+00:00,25
SBER,range,2024-12-31 06:30:00+00:00,2025-01-03 16:30:00+00:00,165
SBER,trend,2025-01-03 17:00:00+00:00,2025-01-04 06:00:00+00:00,27
SBER,range,2025-01-04 06:30:00+00:00,2025-01-08 17:00:00+00:00,214
SBER,trend,2025-01-08 17:30:00+00:00,2025-01-09 06:00:00+00:00,26
SBER,range,2025-01-09 06:30:00+00:00,2025-01-10 02:30:00+00:00,41
SBER,trend,2025-01-10 03:00:00+00:00,2025-01-10 05:00:00+00:00,5
SBER,range,2025-01-10 05:30:00+00:00,2025-01-10 22:00:00+00:00,34
SBER,trend,2025-01-10 22:30:00+00:00,2025-01-11 06:00:00+00:00,16
SBER,range,2025-01-11 06:30:00+00:00,2025-01-16 03:00:00+00:00,234
SBER,trend,2025-01-16 03:30:00+00:00,2025-01-16 06:00:00+00:00,6
SBER,range,2025-01-16 06:30:00+00:00,2025-01-16 09:30:00+00:00,7
SBER,trend,2025-01-16 10:00:00+00:00,2025-01-16 10:30:00+00:00,2
SBER,range,2025-01-16 11:00:00+00:00,2025-01-21 03:30:00+00:00,226
SBER,trend,2025-01-21 04:00:00+00:00,2025-01-21 06:00:00+00:00,5
SBER,range,2025-01-21 06:30:00+00:00,2025-01-21 09:30:00+00:00,7
SBER,trend,2025-01-21 10:00:00+00:00,2025-01-21 10:00:00+00:00,1
SBER,range,2025-01-21 10:30:00+00:00,2025-01-27 20:30:00+00:00,309
SBER,trend,2025-01-27 21:00:00+00:00,2025-01-28 06:00:00+00:00,19
SBER,range,2025-01-28 06:30:00+00:00,2025-01-28 06:30:00+00:00,1
SBER,trend,2025-01-28 07:00:00+00:00,2025-01-28 08:30:00+00:00,4
SBER,range,2025-01-28 09:00:00+00:00,2025-01-29 04:30:00+00:00,40
SBER,trend,2025-01-29 05:00:00+00:00,2025-01-29 06:00:00+00:00,3
SBER,range,2025-01-29 06:30:00+00:00,2025-01-30 02:30:00+00:00,41
SBER,trend,2025-01-30 03:00:00+00:00,2025-01-30 06:00:00+00:00,7
SBER,range,2025-01-30 06:30:00+00:00,2025-01-30 06:30:00+00:00,1
SBER,trend,2025-01-30 07:00:00+00:00,2025-01-30 08:00:00+00:00,3
SBER,range,2025-01-30 08:30:00+00:00,2025-01-31 01:00:00+00:00,34
SBER,trend,2025-01-31 01:30:00+00:00,2025-01-31 06:00:00+00:00,10
SBER,range,2025-01-31 06:30:00+00:00,2025-01-31 07:00:00+00:00,2
SBER,trend,2025-01-31 07:30:00+00:00,2025-01-31 08:00:00+00:00,2
SBER,range,2025-01-31 08:30:00+00:00,2025-02-05 04:30:00+00:00,233
SBER,trend,2025-02-05 05:00:00+00:00,2025-02-05 05:30:00+00:00,2
SBER,range,2025-02-05 06:00:00+00:00,2025-02-05 22:30:00+00:00,34
SBER,trend,2025-02-05 23:00:00+00:00,2025-02-06 06:00:00+00:00,15
SBER,range,2025-02-06 06:30:00+00:00,2025-02-06 06:30:00+00:00,1
SBER,trend,2025-02-06 07:00:00+00:00,2025-02-06 10:00:00+00:00,7
SBER,range,2025-02-06 10:30:00+00:00,2025-02-06 10:30:00+00:00,1
SBER,trend,2025-02-06 11:00:00+00:00,2025-02-06 14:00:00+00:00,7
SBER,range,2025-02-06 14:30:00+00:00,2025-02-06 17:00:00+00:00,6
SBER,trend,2025-02-06 17:30:00+00:00,2025-02-07 06:00:00+00:00,26
SBER,range,2025-02-07 06:30:00+00:00,2025-02-07 06:30:00+00:00,1
SBER,trend,2025-02-07 07:00:00+00:00,2025-02-07 10:00:00+00:00,7
SBER,range,2025-02-07 10:30:00+00:00,2025-02-10 17:00:00+00:00,158
SBER,trend,2025-02-10 17:30:00+00:00,2025-02-10 22:00:00+00:00,10
SBER,range,2025-02-10 22:30:00+00:00,2025-02-12 04:30:00+00:00,61
SBER,trend,2025-02-12 05:00:00+00:00,2025-02-12 06:00:00+00:00,3
SBER,range,2025-02-12 06:30:00+00:00,2025-02-12 08:00:00+00:00,4
SBER,trend,2025-02-12 08:30:00+00:00,2025-02-12 15:30:00+00:00,15
SBER,range,2025-02-12 16:00:00+00:00,2025-02-13 02:30:00+00:00,22
SBER,trend,2025-02-13 03:00:00+00:00,2025-02-13 06:00:00+00:00,7
SBER,range,2025-02-13 06:30:00+00:00,2025-02-13 06:30:00+00:00,1
SBER,trend,2025-02-13 07:00:00+00:00,2025-02-13 10:00:00+00:00,7
SBER,high_vol,2025-02-13 10:30:00+00:00,2025-02-13 11:30:00+00:00,3
SBER,range,2025-02-13 12:00:00+00:00,2025-02-13 13:00:00+00:00,3
SBER,high_vol,2025-02-13 13:30:00+00:00,2025-02-13 15:30:00+00:00,5
SBER,range,2025-02-13 16:00:00+00:00,2025-02-14 01:00:00+00:00,19
SBER,trend,2025-02-14 01:30:00+00:00,2025-02-14 03:00:00+00:00,4
SBER,range,2025-02-14 03:30:00+00:00,2025-02-14 06:30:00+00:00,7
SBER,high_vol,2025-02-14 07:00:00+00:00,2025-02-14 08:00:00+00:00,3
SBER,range,2025-02-14 08:30:00+00:00,2025-02-18 01:30:00+00:00,179
SBER,trend,2025-02-18 02:00:00+00:00,2025-02-18 06:00:00+00:00,9
SBER,range,2025-02-18 06:30:00+00:00,2025-02-19 05:30:00+00:00,47
SBER,trend,2025-02-19 06:00:00+00:00,2025-02-19 06:00:00+00:00,1
SBER,range,2025-02-19 06:30:00+00:00,2025-02-27 02:00:00+00:00,376
SBER,trend,2025-02-27 02:30:00+00:00,2025-02-27 06:00:00+00:00,8
SBER,range,2025-02-27 06:30:00+00:00,2025-02-28 06:30:00+00:00,49
SBER,trend,2025-02-28 07:00:00+00:00,2025-02-28 07:00:00+00:00,1
SBER,range,2025-02-28 07:30:00+00:00,2025-02-28 08:00:00+00:00,2
SBER,trend,2025-02-28 08:30:00+00:00,2025-02-28 08:30:00+00:00,1
SBER,range,2025-02-28 09:00:00+00:00,2025-03-01 16:00:00+00:00,63
SBER,trend,2025-03-01 16:30:00+00:00,2025-03-01 17:30:00+00:00,3
SBER,range,2025-03-01 18:00:00+00:00,2025-03-01 20:30:00+00:00,6
SBER,trend,2025-03-01 21:00:00+00:00,2025-03-02 00:30:00+00:00,8
SBER,range,2025-03-02 01:00:00+00:00,2025-03-04 12:30:00+00:00,120
SBER,trend,2025-03-04 13:00:00+00:00,2025-03-05 06:00:00+00:00,35
SBER,range,2025-03-05 06:30:00+00:00,2025-03-14 23:30:00+00:00,467
SBER,trend,2025-03-15 00:00:00+00:00,2025-03-15 06:00:00+00:00,13
SBER,range,2025-03-15 06:30:00+00:00,2025-03-15 09:30:00+00:00,7
SBER,trend,2025-03-15 10:00:00+00:00,2025-03-16 01:00:00+00:00,31
SBER,range,2025-03-16 01:30:00+00:00,2025-03-16 09:30:00+00:00,17
SBER,trend,2025-03-16 10:00:00+00:00,2025-03-16 10:00:00+00:00,1
SBER,range,2025-03-16 10:30:00+00:00,2025-03-16 17:30:00+00:00,15
